bank_statement_id,settlement_id,bank_amount,settlement_amount,status
e5dd614c-a70b-4a9c-bd5e-69df2fc2147c,0ba6aa86-cf52-45f7-bf8c-c6f9b5a61d61,4458237.518997227,4458237.518997227,MATCH
756aae2d-e581-48d1-a687-944303a1beac,e7354db2-5ce4-424b-b35b-9f78f55f2e80,5201322.495393409,5201322.495393409,MATCH
e98dc5f7-a9d0-4567-81e1-58aaec96af27,5ced83b3-f7a0-4e7a-be6a-3ea7fae91634,5205628.71953612,5205628.71953612,MATCH
d2a20765-b700-4ce3-a25c-7f9cafcfea4d,97da64cb-8373-4f49-a8e7-ebe3cb05aa14,2959383.855842434,2959383.855842434,MATCH
396c8f79-e983-462e-804f-5362244f4ce3,c8b62c18-c355-453e-b0d9-751c6cc0067f,3702468.378919309,3702468.378919309,MATCH
98dc4031-363f-4ae9-90b8-c1c51b4142aa,520b28f6-48d0-4602-ba4f-fba8c4376d89,5308784.305002076,5308784.305002076,MATCH
7eecdc53-cf1b-4490-bec5-104077902ddf,ae3e6268-fb38-4c6c-ae6a-7c4848c6a7ed,919134.1123634469,919134.1123634469,MATCH
74890e8c-e65d-4443-9508-21672ff5cdab,d772e63e-f670-4a62-b506-d74ccc8a6796,1238768.235756982,1238768.235756982,MATCH
e660a8e0-8b13-4689-9ef2-a148209515d5,817b2f21-24f3-4f14-a9b0-1062d2e55512,4249860.83513007,4249860.83513007,MATCH
e5bb7f3b-687b-43ce-b9a0-13be55c1a0d9,ec9573e9-e1fa-4466-a4f9-82ec1e559419,7140518.4452197645,7140518.4452197645,MATCH
2fb9950b-a190-4a44-a888-7521845c10ea,cbebb43f-ef15-4821-ade6-bf3ccc2a261d,8752227.48666731,8752227.48666731,MATCH
051978bf-8a2e-40d6-9ade-bcc221144198,ab404598-ae11-43c2-b130-dc8fd20e0734,8847098.03877345,8847098.03877345,MATCH
bf415c98-5a8e-4f05-a3ce-cf1e296df91f,8a257159-3d17-4879-95bd-f39efb334e61,837532.520390009,837532.520390009,MATCH
965a693e-85b6-4e95-8c00-9f08206faddb,03288b00-2953-4ea7-976d-9612a9a0758e,8713029.444028193,8713029.444028193,MATCH
5c613985-596e-471c-a94f-03ec0f4076a2,668f5032-6512-4d2e-a4b3-bc8e1e850f80,2858882.511036247,2858882.511036247,MATCH
3303343c-300b-4e7b-b393-2fb84fd4c793,09f08f24-e28f-4537-a8a6-4d97123c6a29,9482249.766224517,9482249.766224517,MATCH
68b666d6-66a3-43db-8960-42b0dbe7a333,76658707-5d41-4ac5-b35d-ab4685b375aa,2390709.061372154,2390709.061372154,MATCH
d5da16fd-4a68-498f-bd8b-b697ae1782f6,23450e72-d1b4-4562-95a8-d6a15d1ddcb7,4507675.720686289,4507675.720686289,MATCH
9bc88efe-4688-4612-8b64-e782718296af,b3126a11-db6a-47db-a888-e7affca39bae,7667596.285888374,7667596.285888374,MATCH
4c66d04f-64b1-4c49-8c0c-f61e9cc10bd8,5761b099-43db-4a42-8ece-36ae9fb209b1,5353536.4771842025,5353536.4771842025,MATCH
b75c3825-1c0f-487f-ab01-bba74b814a84,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,1122290.2895679325,1122290.2895679325,MATCH
eee5b33e-2dd3-4f8e-9fcb-f48261e8baa5,46d9e34d-1feb-41c7-a0b2-d14b15f0e5ea,818018.7633871102,818018.7633871102,MATCH
565bb785-b8f9-45fc-a959-8983785e02ee,f8d9bf33-06d9-43c0-ad98-73017f85c4e7,6074021.267980895,6074021.267980895,MATCH
2e8f2f7f-20a6-4edf-bea9-5b7352b3a0d1,685707ac-3a40-4e39-83a5-f42136daa93a,6153487.819365109,6153487.819365109,MATCH
13893a70-a02c-4ed2-b58f-41b07c8c65ab,e48623dd-6f8e-4978-9021-71bd8458526b,1852244.5815118435,1852244.5815118435,MATCH
10f4c941-8fc7-4d79-bb8e-de31e61415dd,6c4e5a8c-99af-4e64-9024-822544bb10e0,8000788.225116785,8000788.225116785,MATCH
bd1a2704-8801-46fc-895f-6d43bb5e14d6,8d548038-9a26-4279-a25b-74adf519ab52,7328988.04104611,7328988.04104611,MATCH
47b885fa-78d8-4dd6-890a-886c36442939,b506c24d-8fff-49f7-b485-0fcd2f3b2b18,2524547.8579772105,2524547.8579772105,MATCH
5d679515-f8c5-4f5c-88f7-57fbd81b6bb7,0a054950-1f7f-45b0-9075-b55accee6b1c,4346088.615832683,4346088.615832683,MATCH
6696dea0-6c2a-4b89-8d4e-f3fabfcff645,d2524487-6b70-4287-a9fe-ba149adda7c8,6837696.968758305,6837696.968758305,MATCH
242ac30f-5d80-453b-a59a-5d6c07ba408b,47656069-82ec-4fc3-bc0a-5867fcce5213,7080623.552950843,7080623.552950843,MATCH
87638104-96c2-4045-875f-fb36be30cae9,51f9cd77-ed85-4a6d-b542-2851f2a24da4,6580152.523963696,6580152.523963696,MATCH
5c98fd57-3c35-4ce2-9656-07c0b3fdec76,2de66d5b-5e10-43a0-addb-8943f067ad82,5492009.809960123,5492009.809960123,MATCH
35edff38-9197-407c-89b7-02ed27dc3b65,efed098b-979a-4368-bd96-bb0a5719d3e4,2477686.73078266,2477686.73078266,MATCH
1b9dff1b-f52a-4cbf-9c17-729f21a496a8,fa63bde0-cf0d-4f06-b177-116df2037633,3767764.9068509927,3767764.9068509927,MATCH
0a22be56-7cfe-4ab0-9198-83f9f8c01007,a0733e57-ba03-41f9-90ed-01d3ef444cf5,6201404.192712519,6201404.192712519,MATCH
963d101f-40c8-47a3-82e8-47aef545dfb3,61a2d612-9a2f-4701-b3af-bb098c126e0e,7900519.055943947,7900519.055943947,MATCH
a6e486bf-8d2e-4a22-b544-f70c593acb51,5422ea97-e32a-4787-9824-6315ad49e072,806612.4631781551,806612.4631781551,MATCH
8839c8e4-10db-4fdc-bd1f-d7c0442441ec,5b673a25-42c4-4041-a183-10035bd972c7,7026042.542173024,7026042.542173024,MATCH
a452f530-a717-4804-902d-32817a37f3d6,c3963bf9-7cc9-4887-a39a-c771b739a28a,126652.73052375698,126652.73052375698,MATCH
86faaa83-3651-4c93-9a0f-b0b8489af195,5e44b774-cf9d-439c-ac2b-5781c1a95ee2,557669.4665527302,557669.4665527302,MATCH
04643f52-d9c0-49f6-be70-9416340a22d7,ac0e7307-7ddc-4af6-ac95-adb1ffac54fd,9118243.680875884,9118243.680875884,MATCH
604f3c8d-961a-4968-a30a-37e53ef433df,627967a3-7534-49c0-ae9c-92babbb5e037,1956622.5392883504,1956622.5392883504,MATCH
a285f766-f9d4-4d34-8a4e-5cc5995d455b,02d3fb7e-84be-4e1c-9e5f-feaa0eb54078,935164.874478184,935164.874478184,MATCH
01862029-ab8a-4015-a727-3710203d54c9,b1c8d50a-1e39-4f21-8775-cabfdcff5f1e,7557455.433492471,7557455.433492471,MATCH
4a720071-14a9-4e59-ab13-13b795d14b6d,1fb235c4-5abe-43fa-81eb-7abba08262df,4950548.092411229,4950548.092411229,MATCH
75566ff1-b91a-4e28-a1e6-8d3577c8c297,196dedc0-fad3-4352-9d59-598c174d6b87,878628.1867660831,878628.1867660831,MATCH
eb34d8de-3e7d-423e-9e03-83d4b061c6ff,f1da833d-1550-4390-b4c0-db3e666a4a82,2135617.7471439173,2135617.7471439173,MATCH
adaad2f9-0420-421e-81e7-ebbaf9ac1a4f,d7c713b7-2d13-48f3-8580-8066322c3dae,9313369.147535048,9313369.147535048,MATCH
ce65050b-7705-4c84-9b3f-0866d59042df,534234cf-1974-4b71-a00f-7ed09248c8c8,7554664.990315835,7554664.990315835,MATCH
7aeee7df-5bd5-4037-b744-459609791408,a3863cd1-00f2-4a96-ab82-1435382afbde,4722120.939997811,4722120.939997811,MATCH
5766fe0c-c4c5-47d8-ae23-5eb085f62467,36cdf42f-892c-4b33-99af-8224d7232ce3,6383852.147461952,6383852.147461952,MATCH
a525dcd0-08b9-42e9-8d81-c859949e24ad,7dd12d57-0b84-4c50-96c1-b18366dc3989,5218916.610029447,5218916.610029447,MATCH
1d62c6b5-5d69-4934-9deb-78a4375fdd57,823ca34a-bffb-493b-ab15-619ed5bf85f3,3668904.673963249,3668904.673963249,MATCH
e03d1b30-adcd-495f-af91-a7be905c3fd9,9875e4da-d830-4ffe-8885-9ae5aa5f8dfc,1538246.5575859686,1538246.5575859686,MATCH
a2070bf3-2507-48f2-ba0e-bd5620451dbd,8cc2e0f0-1309-4c17-ac09-2d0a9f4fe355,8830321.67284372,8830321.67284372,MATCH
1c974694-9884-476d-891e-11dfa2cfc32d,db2865da-4cb9-4e7b-a444-4f6430259856,6444542.948747142,6444542.948747142,MATCH
afe1d845-a18a-4249-945a-1de3731dc76f,393aa0a9-3bbd-480c-8ef6-6a146fdcc21b,5118234.334215519,5118234.334215519,MATCH
591c228f-3754-45ec-a0a7-8c2099d76c9c,68028b3b-a4f9-44fc-8449-21b6cfef7811,9416110.183106763,9416110.183106763,MATCH
1a985b74-ceb3-470f-8bab-9c9cc0266d51,548b9bb7-df82-40b8-9b24-bb54f9ad97ae,8093607.155629708,8093607.155629708,MATCH
bef46f0c-d4d6-461c-a92f-d9fd30afe613,df629d0c-bc76-47a0-ad98-a416bae27198,8955350.999039449,8955350.999039449,MATCH
f679d544-5acf-414a-a834-fb5be879c9a6,61cb78c3-513f-49a9-8724-91cadc11eb13,7990820.661470895,7990820.661470895,MATCH
701dadb0-1d96-4c53-a344-ec548caef9ec,682904ca-febf-4c56-9826-c4966ebb7a17,7728554.69015561,7728554.69015561,MATCH
21fae8a0-bcf4-4ed1-817e-3dc0bf5628b9,b81bda1d-386a-4050-87c5-8839c42cd0ba,5163010.515759995,5163010.515759995,MATCH
704532d5-2070-43f0-8e80-ea41139cd2b0,f530c98d-6c7f-4bef-b086-47e1fa647958,1665706.3211590296,1665706.3211590296,MATCH
2067902b-f099-42b6-b10c-cf77ba4d6c8e,010e622b-f8bc-420c-bf7d-39f795635c97,3096652.841631206,3096652.841631206,MATCH
49d9bf73-2b58-4b3f-a2a6-3e3c3940093a,acc54c62-1ab4-44a7-abe2-6bd117deace8,2289019.8305980936,2289019.8305980936,MATCH
89534e15-2ea3-4b78-a466-c9376da7c95b,b47299b6-8f0c-4422-a5ee-a4a22cde531f,2217984.8715055045,2217984.8715055045,MATCH
8301b3a6-849b-40bc-85e5-d46189344b06,48bbdb12-de40-47c3-b427-e46617f4b85d,5701417.756365703,5701417.756365703,MATCH
2f5dff13-759a-4725-ae77-abe37ef74fdb,a0c69223-c435-4252-b19d-d940838cc137,5363124.250365896,5363124.250365896,MATCH
e9fedd48-5684-4457-9cfc-df01f8401eea,f32ede3c-6818-4f5b-bb56-588bb172ec53,3147741.838888157,3147741.838888157,MATCH
17dcabf5-5088-4581-8c4c-eedf0bb1b984,a9470663-0e73-4523-99ec-c846697437ea,1237533.3624807512,1237533.3624807512,MATCH
cbfe68f0-b8a9-4704-b25a-a10d63fe557c,5dd0855c-7986-4498-b52f-80c9d9ee9678,5598830.703204685,5598830.703204685,MATCH
06905ba5-17e0-4df5-97df-85b33429c8cf,afd58fe7-65c6-4548-b169-fdedf9723977,965169.3189032924,965169.3189032924,MATCH
a2ddd15a-2570-46e8-aeae-bb601f89cec2,16a9e518-a55a-492f-8702-0de0bc64c7e9,5836378.429329413,5836378.429329413,MATCH
b66cdb02-af66-4c57-af54-489780fa07e3,79ebb8bb-214b-4473-a375-58676cc56071,1985065.92767293,1985065.92767293,MATCH
e656cfbc-8ed2-4e16-9ec8-0917af744001,2f85f99d-366b-4575-907a-9518912cf322,3325829.304172832,3325829.304172832,MATCH
fd523fad-3fbe-4e33-bae2-d4a8a4752fa7,76a4c79b-bd67-4458-8f2d-0b177e7d5e88,4957798.973956228,4957798.973956228,MATCH
dd3a0936-1d71-4339-8448-42af47f8b6f1,71a0cff8-6b8d-4340-98c1-58e27951d52b,2037515.873698915,2037515.873698915,MATCH
23ce37db-7cb8-449d-864b-789acd9b79fd,7b64665c-cb26-4809-b429-73f5d1d18e0b,4195440.867679552,4195440.867679552,MATCH
88c982ec-b3dd-4cfb-accb-6ae1b6d331ca,9457f388-6f2a-4c8a-93c9-aacb3f71e1ae,8896507.591233073,8896507.591233073,MATCH
bb8e37e2-c32b-4a73-b417-dee1b8dc6390,b197aed1-c57a-43ff-b8ed-08aeecaf8800,7211647.473868444,7211647.473868444,MATCH
a9673fe1-7fce-4629-aa8e-55a545665e79,039479c1-c363-461f-9400-9191d1d06bcd,2261328.721151574,2261328.721151574,MATCH
d7282d30-8911-4a42-b19e-c58b4c031d16,618521ab-9ea1-4617-8129-aa0c40efa857,3038687.6802598024,3038687.6802598024,MATCH
4b25c483-7bae-4f3b-8c96-edc24a41aed8,7ad30e2a-0413-4fc7-973a-0c96ffbb4bcc,8910211.419370048,8910211.419370048,MATCH
52af891a-9639-42b7-b79d-7db423caef2f,973d1855-9a03-4d06-a9eb-0bf9850e6d30,7722452.921965567,7722452.921965567,MATCH
cb170945-be88-48e4-943d-bd6ccdbb6c1f,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,9513666.998888442,9513666.998888442,MATCH
00f0f7fe-b8e7-4cf5-854c-0d1f43470982,f5f3943a-e8e7-4030-8203-83406372d635,916600.5507976696,916600.5507976696,MATCH
1a3ecc71-86cc-456b-b0bb-1e32c14fa9be,d0a96757-a870-4d97-90e6-717638583966,1134459.0242529034,1134459.0242529034,MATCH
084930a1-ede0-4d33-a36d-756733a44f40,957edc3c-bdf7-44c8-8f3e-e4aa594ffd27,6517299.950299521,6517299.950299521,MATCH
23d99d90-c964-4746-9bd1-65a3b716307d,d3e6dc21-f10b-494d-a021-a15b4207fb51,740686.9946968979,740686.9946968979,MATCH
d60b04a9-9173-4d93-b75c-4f3057696e2f,164b85f0-cbfc-421c-bf78-042820bb859a,481189.270312176,481189.270312176,MATCH
e19383a9-0f5c-465a-a7e8-3b871c7bf8eb,18a95210-9f8c-4c51-9f39-36a54d8131f5,839630.5477171564,839630.5477171564,MATCH
d5185b72-30ac-4fda-bf05-5b1087352231,fba75385-a98a-4cb0-bef5-27fe45e4307a,327491.6068388964,327491.6068388964,MATCH
3867f62d-da3b-4e8e-8dac-49f64242fc5c,a388ca32-68d2-4992-81b1-c62616a48bfa,1640148.8843316326,1640148.8843316326,MATCH
58bd19da-0dd2-4843-9ab8-873380e1cc41,eaadcb2f-0f89-4df6-b97a-822c15e59a0f,4279773.174152513,4279773.174152513,MATCH
95d12c70-d5b0-4c12-b31d-40e209673567,1c8390ba-1672-480e-8a7d-6fa11d9ddb86,3149973.709337136,3149973.709337136,MATCH
75fa0ebe-e4e3-4c20-843f-1b5f3d958061,81f46dfd-3b6b-4c0d-b028-05af580661f1,7523766.625594777,7523766.625594777,MATCH
4d8cd019-a88f-485a-833a-402ec8f3332a,c08bd631-3d57-4e27-b3da-efc10d47e26d,2494385.6575489067,2494385.6575489067,MATCH
f2546c17-7a90-4486-8d2a-3484e3346bd8,90ad07c6-9a5c-48ad-aeb0-b110ac13b249,68252.38818488232,68252.38818488232,MATCH
487f70f0-e5e4-4935-93bd-99f9c5f4656a,6f0eebef-97e8-4057-96a7-01aba66ccf43,9180726.752446596,9180726.752446596,MATCH
dab712f6-7642-41c3-a6da-f6d171c316be,61cf91fb-7e81-4dfa-bf16-e3e949b7e037,9143118.696803996,9143118.696803996,MATCH
4e08ab81-ec4d-4c00-b7ab-aaf864c46086,c596fab7-76b9-4472-b470-724cf9f6b641,6376042.6713642,6376042.6713642,MATCH
55f8bbb8-c3dc-4b92-b95c-a96d85ee751c,c310d2a2-0700-47c1-b1f9-4a097408f646,9544292.744320778,9544292.744320778,MATCH
534d388e-7279-4c9e-b828-1e0b6b6a838e,1521e825-1177-4dd5-b61b-7e117c192e61,7809903.780056439,7809903.780056439,MATCH
1f53db6e-ab11-4736-b260-282fa30c1e0e,89e08b89-ca3e-4238-9bb2-4c33a0456992,9532254.375106351,9532254.375106351,MATCH
0bb5c276-abe3-47f3-8066-703846dfe43f,c8613afa-1ae1-4565-b3a8-0aa060ee0cbc,3390201.906555895,3390201.906555895,MATCH
eada2885-efda-40bf-b892-0f7295309450,be3eb6f7-38b5-45b9-8265-a22371cfd772,6866619.647059994,6866619.647059994,MATCH
91b5fcb4-0331-4d0d-93ba-8d243ebb527c,1f47d902-1ba8-4a91-b462-f144c49b9e62,9079334.10914657,9079334.10914657,MATCH
846c454c-5170-42ef-a777-c6646732ceca,cadee3ec-6895-4908-ae2c-b8506b17bd75,8917559.110538753,8917559.110538753,MATCH
69eb337c-059e-48d8-8ba2-0d387db4990d,9ce91544-4362-462d-a07e-e721e71d6ba3,9804130.930213416,9804130.930213416,MATCH
961b9221-7a19-4807-a1d2-1319cbcb3293,9202b09c-60b3-4938-9107-1545fc5b14bd,8201608.648785291,8201608.648785291,MATCH
c2e41a50-d336-40db-b164-82fe10a0e260,592c6a0e-14d4-4d3a-8b40-fcdd9cd2da08,5858559.14620064,5858559.14620064,MATCH
a10db956-0634-4af6-9505-06dd16054b9e,6e951719-e0d6-4969-878a-943affb2bfe1,499213.8352695274,499213.8352695274,MATCH
cf5e7840-bdc5-41bb-9c4e-3b0054ca4adc,c4bd9b59-7fd9-496f-ae5a-88566791659c,3628333.3761047767,3628333.3761047767,MATCH
b297fa7f-f719-4e43-98cb-3cb4e2f7e7ea,fd853cf8-7932-48b9-ad8a-c4bc6c24dcaa,869099.4580161512,869099.4580161512,MATCH
4f66a914-0563-4b30-8834-0d51a5c6c5ae,50f32ab5-df58-4eff-9296-5cf38b30bb4c,7201607.918061909,7201607.918061909,MATCH
f8ef0017-bf89-444e-9097-ce4674b0b243,92455468-6088-425e-a382-6da16cce4c23,7218351.704817561,7218351.704817561,MATCH
16d7ba54-5a76-4b48-9d03-14d893964405,7fcbcf31-93ac-409a-afc1-0403dcda8cc1,2279264.077387721,2279264.077387721,MATCH
b5c43078-197d-405f-bb20-d1546ff98cf7,43054a31-f9e3-4905-8a4a-15ea075dacd4,9563837.217742752,9563837.217742752,MATCH
343402ef-44cf-46ba-9302-e6e2387bccda,22aff503-b17a-4f6d-a0d9-66707606fa34,655692.5974100125,655692.5974100125,MATCH
88973a4a-33b6-46dc-82d0-1c42fd595978,5b7e24ca-722b-4439-b869-d3c9d743b5a8,2716577.6566425688,2716577.6566425688,MATCH
ab4d738c-7657-437c-9fc8-e06063629509,22ed1e25-45d0-4382-a8cb-b7ca33b5a667,1099501.9069294054,1099501.9069294054,MATCH
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,8a3a0129-a9d8-4c4f-aed3-38be4cc6d67e,7138774.767528519,7138774.767528519,MATCH
81b85934-af37-4cf9-af2b-5e3109db40a9,32a4a8a4-32f9-4771-8799-7940f9adde7d,8655887.11451521,8655887.11451521,MATCH
6e43b319-f929-4271-b220-58f9bdb2fd9e,569b111f-15b4-466e-91d0-12a7f19293c9,4977877.522190124,4977877.522190124,MATCH
8d8f2868-bded-49cc-8e10-7ed63b046707,a04dac84-9c59-4e03-8d2d-35570e06a416,6357609.2623411,6357609.2623411,MATCH
1d5d8f65-3361-4134-b012-00ab9fa87040,e6793a4b-73ce-4f7c-90d5-e87e4f489f45,9809275.161546111,9809275.161546111,MATCH
c96782fb-c417-4ebd-820c-be742e07a11f,01b8c14a-fd68-45d7-937a-430a2f2aa5e8,1235614.2868112917,1235614.2868112917,MATCH
6737cac9-242e-4d71-9579-bc243ffdf8f1,b8314c26-b23f-4738-aff6-28bccd2bf206,9707594.660365108,9707594.660365108,MATCH
9347f486-2a44-4a88-97f8-5f5bf1e2cce7,9a87e357-4b8f-4475-a2eb-b2d2384852b6,1822530.8657077472,1822530.8657077472,MATCH
6d820335-f3de-49dc-869c-558b496d036a,22eb69b1-5f9c-47e0-a328-143e2d9563ed,4381848.854700338,4381848.854700338,MATCH
b38adf82-6e02-4a88-a00f-8ed9b2086418,0d46e159-a668-4e80-b16d-4fe8ac504475,327841.54475449014,327841.54475449014,MATCH
ccb1dc1e-47db-46a2-83e3-0f78e85fda55,d1b60755-81d1-4226-bcc5-6af30eac5e90,4799626.725346541,4799626.725346541,MATCH
c0712a38-bffc-4f09-bf14-64b31a8a76f3,51c4243b-f07d-4671-8aea-9ae5690a7b80,5961636.7772910325,5961636.7772910325,MATCH
